GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

GEM:	NP NOT SUFFICIENTLY SAMPLED!

1:	1ps	Langevin	1e5	19.4818446137	6.51954862704	6.55011087047	89.9923914574	89.9959945239	96.1903405157	825.658501637
2:	1ps	Langevin	1e5	19.4815637889	6.51921758432	6.54586295181	90.037792193	90.0016284011	96.2159939599	825.038651822
3:	1ps	Langevin	1e5	19.4835005317	6.51975255656	6.54240958363	90.113099604	89.9771908268	96.1950795354	824.851871591
4:	1ps	Langevin	1e5	19.4823036336	6.51977124586	6.54786659883	89.9836202231	90.000220103	96.1872388094	825.423712082
5:	1ps	Langevin	1e5	19.4812545914	6.51936199445	6.54568484565	90.0235553458	89.9957438644	96.2067274538	825.045333463
6:	1ps	Langevin	1e5	19.4807263017	6.51929370061	6.54724066264	89.9707044971	90.0023901007	96.2078082827	825.249483886
7:	1ps	Langevin	1e5	19.4821471649	6.5195035978	6.55112094459	90.0237380139	89.9908976454	96.1931583282	825.865574377
8:	1ps	Langevin	1e5	19.4819688048	6.51984982013	6.54752315135	89.9853439506	89.9928498619	96.1830602283	825.398471751
9:	1ps	Langevin	1e5	19.4835387025	6.51955284452	6.54996746487	90.0621026011	90.0294057649	96.1833399862	825.744745196
10:	1ps	Langevin	1e5	19.481548759	6.51958481187	6.54800685111	89.9639539329	89.9828582012	96.1913888007	825.427727281
GEM:	1ps	Langevin	1e5	19.4820396892	6.51954367832	6.5475793925	90.0156301819	89.9969179293	96.19541359	825.370407309

1:	1ps	Langevin	3e5	19.4832577229	6.51957886361	6.54523990666	89.9315389568	89.9794274817	96.1883186361	825.187658479
2:	1ps	Langevin	3e5	19.4811096412	6.5193225268	6.54975905888	89.9680733074	90.0163431276	96.2026637686	825.591729217
3:	1ps	Langevin	3e5	19.4817537146	6.51957212145	6.54871952131	90.0253354874	89.9935842447	96.1988795412	825.483975288
4:	1ps	Langevin	3e5	19.4832610255	6.5197139799	6.54663619904	90.003714824	90.0094190419	96.1720435747	825.394547105
5:	1ps	Langevin	3e5	19.4823042854	6.51915757363	6.54484015129	89.8738810607	89.9522980709	96.2123988092	824.962102361
6:	1ps	Langevin	3e5	19.4827414073	6.51976544606	6.54296846546	90.1498266595	90.0423224537	96.1874101112	824.868107204
7:	1ps	Langevin	3e5	19.4814606383	6.51927894541	6.54735432841	90.0014122525	89.9983637905	96.2007134829	825.309584559
8:	1ps	Langevin	3e5	19.4827673489	6.51984061812	6.5441084918	89.9770614202	90.0087391815	96.1805317795	825.006063787
9:	1ps	Langevin	3e5	19.4818624368	6.51949105171	6.54685352137	90.0028850279	90.0038249319	96.2040728293	825.248982979
10:	1ps	Langevin	3e5	19.4808264667	6.51929715213	6.54684065369	89.9359049204	89.9871667523	96.2090735086	825.147147627
GEM:	1ps	Langevin	3e5	19.4821344688	6.51950182788	6.54633202979	89.9869633917	89.9991489077	96.1956106041	825.219989861

1:	1ps	Langevin	1e6	19.4826517621	6.51983695844	6.54418608359	90.0684689754	90.0189104733	96.1862863648	825.077156691
2:	1ps	Langevin	1e6	19.4814579227	6.51909527407	6.54463892534	90.0615043854	89.9781293693	96.2230706071	824.904185254
3:	1ps	Langevin	1e6	19.4826166271	6.51973623846	6.54094896524	89.974600009	90.0055700712	96.1986406293	824.614414548
4:	1ps	Langevin	1e6	19.4817588019	6.51973935396	6.54521474316	89.9400458176	89.983432238	96.1935800586	825.108127655
5:	1ps	Langevin	1e6	19.4801888566	6.51939171195	6.54570834811	89.9909537518	90.0079901647	96.2141981963	824.970809832
6:	1ps	Langevin	1e6	19.4808846644	6.51959462547	6.55063478255	89.9271750881	90.023227137	96.1805938792	825.697809221
7:	1ps	Langevin	1e6	19.4819756393	6.51934176882	6.54646274978	89.9760049906	90.0192917747	96.2035056261	825.207045493
8:	1ps	Langevin	1e6	19.4827328954	6.51957702253	6.54669031218	89.9303011676	90.0357520003	96.1810882007	825.238583699
9:	1ps	Langevin	1e6	19.4817724552	6.51909627095	6.54673798559	90.0506503708	90.0251501351	96.2164898393	825.208838437
10:	1ps	Langevin	1e6	19.4814769988	6.51897662218	6.55091210821	89.9629177192	90.014307542	96.2125674859	825.672332909
GEM:	1ps	Langevin	1e6	19.4817516623	6.51943858468	6.54621350037	89.9882622275	90.0111760906	96.2010020887	825.169930374

1:	1ps	Langevin	3e6	19.4806850061	6.51929332772	6.54380711509	90.0013242981	89.9890122668	96.2244524699	824.744760966
2:	1ps	Langevin	3e6	19.4811889555	6.5192818334	6.54566628366	90.1217508915	89.9318935466	96.1981483353	825.054014439
3:	1ps	Langevin	3e6	19.4815611624	6.51992805165	6.5393734406	90.1143373886	89.9703614094	96.1888217049	824.360637223
4:	1ps	Langevin	3e6	19.4829700903	6.51969478604	6.54206357274	89.9505527332	90.0285545588	96.1913237622	824.685360512
5:	1ps	Langevin	3e6	19.4824912849	6.51911374934	6.54556088471	90.0411000308	90.0025123378	96.2067125133	825.068668217
6:	1ps	Langevin	3e6	19.4802489532	6.51909974719	6.54688401152	89.9429692721	90.0123055218	96.2198251803	825.068146931
7:	1ps	Langevin	3e6	19.4820207491	6.51944859688	6.54242838948	89.915995205	89.9773667133	96.203170925	824.659345241
8:	1ps	Langevin	3e6	19.4827203448	6.51916473712	6.54252823976	90.105977204	89.9550146172	96.2067046547	824.741686529
9:	1ps	Langevin	3e6	19.4828619179	6.51989903515	6.54556650528	90.1017725569	89.9626726078	96.1703490364	825.202761437
10:	1ps	Langevin	3e6	19.481937871	6.51935021509	6.54187716994	90.0405809018	89.9984230249	96.2069050169	824.655030312
GEM:	1ps	Langevin	3e6	19.4818686335	6.51942740796	6.54357556128	90.0336360482	89.9828116604	96.2016413599	824.824041181

1:	1ps	Langevin	1e7	19.4830501603	6.51909306153	6.52904941655	90.0294989286	89.9794860967	96.2207220643	822.975579508
2:	1ps	Langevin	1e7	19.4829351713	6.51893626002	6.52987101935	90.0518205388	89.9848780186	96.2268351641	823.017273342
3:	1ps	Langevin	1e7	19.4831826362	6.51909844207	6.53181442046	89.9239951279	89.9797147836	96.2031107764	823.343654616
4:	1ps	Langevin	1e7	19.4833036068	6.51948408098	6.53128983099	90.007554256	89.9844311811	96.2003023162	823.366235479
5:	1ps	Langevin	1e7	19.4828062539	6.51934275897	6.52744701044	90.0033345974	90.0033392432	96.2118373572	822.762890225
6:	1ps	Langevin	1e7	19.4828835401	6.51955783453	6.52713039874	89.9091279366	89.949938718	96.2096884992	822.770646691
7:	1ps	Langevin	1e7	19.4835698296	6.51982534384	6.52655787168	89.952067426	89.9752495119	96.199221846	822.807198077
8:	1ps	Langevin	1e7	19.4831960801	6.51937603183	6.52730797176	89.8929084431	89.9826047348	96.2151264178	822.795215818
9:	1ps	Langevin	1e7	19.4834748764	6.51927752095	6.52853719587	89.9450568398	90.0100768191	96.2122923757	822.939833586
10:	1ps	Langevin	1e7	19.4820015641	6.51882337223	6.52919555008	89.9717189291	90.014058322	96.2188903032	822.920167112
GEM:	1ps	Langevin	1e7	19.4830403719	6.5192814707	6.52882006859	89.9687083023	89.9863777429	96.211802712	822.969869446

1:	1ps	Langevin	3e7	19.4858986762	6.51882209763	6.48976379696	90.1131806813	89.9587201689	96.262544906	818.058123971
2:	1ps	Langevin	3e7	19.4857676713	6.51908546678	6.49450634525	90.0553425821	89.9617896096	96.244996798	818.637579669
3:	1ps	Langevin	3e7	19.483431503	6.5187319993	6.49251865047	90.0138527982	89.9841388274	96.2694403925	818.254126004
4:	1ps	Langevin	3e7	19.4834646674	6.51836305947	6.49792881644	89.9490987719	90.0236965483	96.2742978779	818.945050624
5:	1ps	Langevin	3e7	19.4840318601	6.51883364136	6.4913667521	90.0379236621	90.0087765184	96.2620903173	818.098446813
6:	1ps	Langevin	3e7	19.4846394519	6.51852806833	6.49431789709	89.999893597	89.9995716601	96.258924282	818.544748337
7:	1ps	Langevin	3e7	19.4837833428	6.51887684834	6.49545567586	90.0043894239	90.0049465419	96.2580121824	818.644327533
8:	1ps	Langevin	3e7	19.4841176296	6.51893873798	6.49745936332	89.9928153048	90.0013075319	96.2446362205	818.934236789
9:	1ps	Langevin	3e7	19.4829042332	6.51819458545	6.49386693921	90.0754920186	90.0347218543	96.2793988067	818.344624247
10:	1ps	Langevin	3e7	19.4849451682	6.51928543312	6.49130155632	90.0597979081	90.0202581935	96.2403425911	818.248546122
GEM:	1ps	Langevin	3e7	19.4842984204	6.51876599378	6.4938485793	90.0301786748	89.9997927454	96.2594684374	818.470981011

1:	1ps	Langevin	1e8	19.4870340142	6.51620913612	6.39518242399	90.10006795	89.9544285444	96.3944337909	805.604431709
2:	1ps	Langevin	1e8	19.4861344298	6.51681527962	6.38853913113	90.0221463302	90.0072567828	96.4003821104	804.724485116
3:	1ps	Langevin	1e8	19.4862695743	6.51719630406	6.38836314054	89.9455067478	89.9780688823	96.3734545069	804.817287035
4:	1ps	Langevin	1e8	19.4870655927	6.51697288623	6.38753348202	90.1096413764	89.9675656061	96.3822183219	804.74189671
5:	1ps	Langevin	1e8	19.4860858628	6.51682954955	6.39179672795	90.0090585034	90.0033877177	96.3874558876	805.188658903
6:	1ps	Langevin	1e8	19.4855621404	6.51660514199	6.39020948825	89.9467228392	89.9708101666	96.4018951881	804.894403115
7:	1ps	Langevin	1e8	19.4865913645	6.51674742866	6.3930245507	89.9025532583	89.9648939175	96.3899229375	805.294200077
8:	1ps	Langevin	1e8	19.4882773641	6.51674628655	6.39071852561	90.063766006	89.9999012548	96.3845147392	805.159291043
9:	1ps	Langevin	1e8	19.4881907722	6.51706047976	6.39068279104	89.9981828007	89.9902211782	96.3696810759	805.225830287
10:	1ps	Langevin	1e8	19.4865064415	6.51694888083	6.39009078584	90.1538015091	89.9458352973	96.3852513991	804.97895925
GEM:	1ps	Langevin	1e8	19.4867717557	6.51681313734	6.39061410471	90.0251447321	89.9782369348	96.3869209958	805.062944324

1:	1ps	Langevin	3e8	19.4815880712	6.51036922915	6.19413221405	90.0200085582	89.9969200212	96.6587382356	778.784355063
2:	1ps	Langevin	3e8	19.4811231053	6.51029226742	6.19235912955	90.077063971	90.008499069	96.6720117786	778.493676042
3:	1ps	Langevin	3e8	19.4815913295	6.51014196358	6.19416000842	90.0663865732	90.022619827	96.6838865004	778.67867359
4:	1ps	Langevin	3e8	19.4829094518	6.50999465	6.19399363031	90.0054670344	89.9860042065	96.6741211935	778.782399531
5:	1ps	Langevin	3e8	19.481279224	6.510678259	6.19315828535	90.0374024786	90.0224768845	96.65629397	778.616583792
6:	1ps	Langevin	3e8	19.4816021508	6.51008515707	6.19414040875	90.0820778307	90.0003025145	96.6757060181	778.682353143
7:	1ps	Langevin	3e8	19.4819038101	6.51015569683	6.19559390722	89.9218509429	89.9771976824	96.6685478177	778.874295179
8:	1ps	Langevin	3e8	19.4827837282	6.51015287917	6.1927866754	90.0331686668	90.0021149676	96.6736860906	778.637716585
9:	1ps	Langevin	3e8	19.4825913436	6.51014830859	6.19381667191	90.0957129138	89.9721335263	96.6595026098	778.725802727
10:	1ps	Langevin	3e8	19.4819219601	6.51079974402	6.19125503557	89.8579664803	89.9585537004	96.6486941695	778.424223969
GEM:	1ps	Langevin	3e8	19.4819294174	6.51028181548	6.19353959665	90.019710545	89.9946822399	96.6671188384	778.670007962

1:	1ps	Langevin	1e9	19.434880134	6.48382870075	5.86116185673	89.8187666995	90.0623298751	97.3368420229	730.565966766
1:	1ps	NHCMTK	1e5	19.4812369136	6.51991846908	6.54054202004	90.0207629178	89.9970046859	96.1981888331	824.511437478
2:	1ps	NHCMTK	1e5	19.4842290391	6.51920240154	6.5407577758	89.9826764503	89.9963161134	96.2181331674	824.652175356
3:	1ps	NHCMTK	1e5	19.4844663293	6.51936537435	6.53889449318	89.9916979789	90.0034408761	96.2264832288	824.220339128
4:	1ps	NHCMTK	1e5	19.4831809196	6.51999325074	6.53667193681	89.9932881475	89.9960000395	96.2018579447	823.995337479
5:	1ps	NHCMTK	1e5	19.4824703998	6.51974832026	6.53443604968	90.0034051853	89.9987597926	96.2338555211	823.651207047
6:	1ps	NHCMTK	1e5	19.4840845519	6.51916351195	6.53317340417	90.0081317818	89.9996145582	96.2485049876	823.566512325
7:	1ps	NHCMTK	1e5	19.4810952583	6.51938543186	6.53577325298	89.9983520228	90.0010349333	96.2234126537	823.789210128
8:	1ps	NHCMTK	1e5	19.4772165903	6.52005935322	6.5432699786	89.9876449115	89.9993495117	96.1861840415	824.647187574
9:	1ps	NHCMTK	1e5	19.4819681264	6.51965105417	6.53708777166	89.9845230752	89.9949860232	96.2148475451	824.085986395
10:	1ps	NHCMTK	1e5	19.4841640587	6.51942101148	6.53434017548	90.0284688445	89.9919660251	96.2441372269	823.796662247
GEM:	1ps	NHCMTK	1e5	19.4824112187	6.51959081787	6.53749468584	89.9998951316	89.9978472559	96.219560515	824.091605516

1:	1ps	NHCMTK	3e5	19.48418205	6.51943708581	6.54157293311	90.0043984755	89.994803617	96.2147345496	824.695068304
2:	1ps	NHCMTK	3e5	19.4792932842	6.51975301021	6.55156183053	89.9858999088	90.0059484256	96.1777385105	825.793877588
3:	1ps	NHCMTK	3e5	19.481784776	6.5193019368	6.54836662607	89.9981290825	89.9968783741	96.2186494119	825.322490794
4:	1ps	NHCMTK	3e5	19.4876545925	6.51891902181	6.53650629014	90.0136618374	90.0031130351	96.2457357299	824.127245513
5:	1ps	NHCMTK	3e5	19.4846140551	6.51985355117	6.53390775493	90.0068482687	89.9977308121	96.2007624768	823.754566302
6:	1ps	NHCMTK	3e5	19.4842832665	6.51903564294	6.54458632584	90.0287661583	89.9923378585	96.2248730336	825.078076003
7:	1ps	NHCMTK	3e5	19.4788656302	6.5194801753	6.54644364882	90.0056513101	89.9967456235	96.2230282667	824.916766561
8:	1ps	NHCMTK	3e5	19.4815004068	6.51936220223	6.54149102863	90.0111191018	90.0016416109	96.2322312308	824.471352481
9:	1ps	NHCMTK	3e5	19.4811370785	6.51995564655	6.53939849356	90.0088394315	89.9983254485	96.2005695212	824.416300598
10:	1ps	NHCMTK	3e5	19.4823163324	6.5193588498	6.54046507694	90.003594646	90.0015499341	96.2221154368	824.424560619
GEM:	1ps	NHCMTK	3e5	19.4825631472	6.51944571226	6.54243000086	90.006690822	89.9989074739	96.2160438168	824.700030476

1:	1ps	NHCMTK	1e6	19.4847542152	6.51929626581	6.54179840422	90.0060485508	90.0024176064	96.2133034472	824.718143409
2:	1ps	NHCMTK	1e6	19.4859701894	6.5191766178	6.53451580798	90.0022871222	89.996327847	96.2326740865	823.897681944
3:	1ps	NHCMTK	1e6	19.4828303464	6.5194351034	6.54208096674	89.9982190133	90.0047484906	96.2107307009	824.538899435
4:	1ps	NHCMTK	1e6	19.4802804766	6.51985921945	6.54149229697	89.9881134901	90.0029101924	96.2037692026	824.402211318
5:	1ps	NHCMTK	1e6	19.4796621543	6.51994275828	6.53602504954	89.9960165214	90.0062883681	96.2041255554	823.813785964
6:	1ps	NHCMTK	1e6	19.4810771597	6.51960314008	6.54006856441	89.9956498069	89.9991378795	96.2327395757	824.236231581
7:	1ps	NHCMTK	1e6	19.4840888938	6.51892791509	6.54349977721	90.0094435066	89.9974053976	96.2228844207	824.869500581
8:	1ps	NHCMTK	1e6	19.4816207122	6.52012499723	6.53755471245	90.0183890352	89.9972701227	96.1845938562	824.116428511
9:	1ps	NHCMTK	1e6	19.4845902762	6.51935381574	6.53817901484	90.0004843371	89.9991082584	96.2101102017	824.316862028
10:	1ps	NHCMTK	1e6	19.4844774565	6.51884862042	6.54120789754	89.9952445614	90.003557658	96.2222961651	824.603798391
GEM:	1ps	NHCMTK	1e6	19.482935188	6.51945684533	6.53964224919	90.0009895945	90.0009171821	96.2137227212	824.351354316

1:	1ps	NHCMTK	3e6	19.4834152393	6.5193888568	6.52958250579	90.0180025415	90.0042223057	96.241269553	823.163099664
2:	1ps	NHCMTK	3e6	19.4832211452	6.51938169589	6.53532757263	89.9889269124	89.9929576746	96.219797527	823.874145005
3:	1ps	NHCMTK	3e6	19.4795942378	6.51967697711	6.54655091447	90.0177444787	90.0070780912	96.2031084825	825.008711724
4:	1ps	NHCMTK	3e6	19.4808747921	6.51963427917	6.53421848954	89.9934077575	90.0043702266	96.2376037521	823.45453256
5:	1ps	NHCMTK	3e6	19.4798469036	6.51981587093	6.53963318349	90.0039071839	90.0053531709	96.1958392026	824.253321758
6:	1ps	NHCMTK	3e6	19.4857320336	6.5189252452	6.52814144832	89.9850466942	89.9968369821	96.2506278739	823.097072567
7:	1ps	NHCMTK	3e6	19.4863843014	6.51986294709	6.52974841068	89.9826386288	89.9923772003	96.2320706524	823.197364687
8:	1ps	NHCMTK	3e6	19.4814573087	6.51968302734	6.53143081598	89.9831431366	89.9953201113	96.2091040753	823.172322052
9:	1ps	NHCMTK	3e6	19.4804747655	6.51968975207	6.53092053881	90.0011045445	90.0019857399	96.2252886586	823.233575034
10:	1ps	NHCMTK	3e6	19.4827406943	6.51963768041	6.52968397543	89.9882720433	90.0002446654	96.2443927965	823.100707501
GEM:	1ps	NHCMTK	3e6	19.4823741422	6.5195696332	6.53352378551	89.9962193921	90.0000746168	96.2259102574	823.555485255

1:	1ps	NHCMTK	1e7	19.4872610963	6.51837995317	6.52377302475	89.9825901706	90.0051549924	96.2660063652	822.480246868
2:	1ps	NHCMTK	1e7	19.4854608043	6.51922306318	6.52412968237	89.9827130274	89.9943305063	96.2304663582	822.477434427
3:	1ps	NHCMTK	1e7	19.4841560609	6.51882542502	6.52599343673	90.0042811535	90.002992175	96.2273788205	822.693681563
4:	1ps	NHCMTK	1e7	19.4855456368	6.51792253378	6.52333520076	90.0110109637	89.9944071574	96.2706184207	822.414165153
5:	1ps	NHCMTK	1e7	19.481491743	6.51961511702	6.51894434506	90.0014503026	90.0008722454	96.250627898	821.610023245
6:	1ps	NHCMTK	1e7	19.4835520425	6.52015212075	6.51463617593	90.0154816418	89.9951745703	96.2444007587	821.107139439
7:	1ps	NHCMTK	1e7	19.481286035	6.51978902904	6.52032812335	90.018918149	90.0058740612	96.2165451483	821.715744503
8:	1ps	NHCMTK	1e7	19.4825525425	6.51940732764	6.51647339071	89.9822150247	90.0061555693	96.2613191568	821.371325246
9:	1ps	NHCMTK	1e7	19.4795975993	6.51948200816	6.5321473388	90.0133270755	89.9934215176	96.2143781243	823.124925146
10:	1ps	NHCMTK	1e7	19.4811668683	6.51974393661	6.5210666378	90.0109363055	89.9947787423	96.2250350482	821.94761142
GEM:	1ps	NHCMTK	1e7	19.4832070429	6.51925405144	6.52208273563	90.0022923814	89.9993161537	96.2406776099	822.094229701

1:	1ps	NHCMTK	3e7	19.4863293584	6.51864402775	6.49483679059	89.9910084395	90.003389725	96.2519733981	818.673170486
2:	1ps	NHCMTK	3e7	19.4833870103	6.5188149049	6.4895292417	89.973398726	90.0024691855	93.1855571204	817.792128603
3:	1ps	NHCMTK	3e7	19.4868275363	6.5184899813	6.48708141604	89.999613354	90.001329286	96.2756592534	817.860249994
4:	1ps	NHCMTK	3e7	19.4843386988	6.51940494624	6.48965528629	90.0264328906	90.0067803386	96.2282797134	817.999713622
5:	1ps	NHCMTK	3e7	19.4833223148	6.51965920918	6.48308690006	89.9919859985	90.0009129884	96.2746982261	817.022556163
6:	1ps	NHCMTK	3e7	19.4837742768	6.51891860682	6.4915398731	90.0047334947	90.0001708742	96.2439826419	818.205054518
7:	1ps	NHCMTK	3e7	19.484958278	6.51888566141	6.49288396688	89.986640178	89.9985951969	96.2833502806	818.278589927
8:	1ps	NHCMTK	3e7	19.4858623766	6.51900112902	6.49063127506	90.0175356592	90.009040739	96.2604998672	818.161568752
9:	1ps	NHCMTK	3e7	19.4888538015	6.51871593637	6.47791379377	90.016449351	90.0027680005	96.3276855509	816.576228039
10:	1ps	NHCMTK	3e7	19.4839341806	6.51923712078	6.48907714142	90.0174524321	90.0026443403	96.2656012607	817.809169099
GEM:	1ps	NHCMTK	3e7	19.4851587832	6.51897715238	6.48862356849	90.0025250524	90.0028100674	95.9597287313	817.83784292

1:	1ps	NHCMTK	1e8	19.488866306	6.5171668166	6.38453109796	89.9864836426	90.0016534586	96.3769202987	804.401377624
2:	1ps	NHCMTK	1e8	19.488751253	6.51643749497	6.38545349945	90.0137958477	90.0040910821	96.4088217857	804.537313067
3:	1ps	NHCMTK	1e8	19.4863579689	6.51694531747	6.38222786868	90.0097701493	90.0037907091	96.4031559386	804.075129276
4:	1ps	NHCMTK	1e8	19.4887647325	6.51676961313	6.38421478596	90.0081761235	89.999695968	96.4226467302	804.280236615
5:	1ps	NHCMTK	1e8	19.4887238501	6.5165060779	6.38410552307	90.0398409654	90.0052695075	96.41681157	804.411818138
6:	1ps	NHCMTK	1e8	19.4880589985	6.51711560945	6.38645201389	89.9926934805	89.9964785282	96.3963074106	804.607221075
7:	1ps	NHCMTK	1e8	19.4888201151	6.51679313888	6.38850055398	90.0157861498	89.9997342932	96.3928304909	804.730061288
8:	1ps	NHCMTK	1e8	19.4875815893	6.51658928892	6.3846583998	89.9830901157	90.0081444427	96.4236154416	804.233923424
9:	1ps	NHCMTK	1e8	19.4876595269	6.51650457474	6.38298950153	90.0170187112	89.9948243237	96.4305189884	803.936279401
10:	1ps	NHCMTK	1e8	19.4894705091	6.5168620409	6.38742031771	90.0142801537	90.0060987507	96.4145974661	804.588538066
GEM:	1ps	NHCMTK	1e8	19.4883054849	6.5167689973	6.3850553562	90.0080935339	90.0019781064	96.4086226121	804.380189797

1:	1ps	NHCMTK	3e8	19.4841558168	6.50985624557	6.18762394351	90.0067313847	89.9999778097	96.6886739093	778.070500103
2:	1ps	NHCMTK	3e8	19.4845949746	6.50986643005	6.18919259271	90.0218526995	89.9882411121	96.7060595936	778.106298098
3:	1ps	NHCMTK	3e8	19.4816709209	6.51043036439	6.18996200154	89.9599401494	89.987980975	96.6671002244	778.242164448
4:	1ps	NHCMTK	3e8	19.4812486344	6.51104560318	6.18996127505	90.0130648611	89.9961502997	96.6464263029	778.139650828
5:	1ps	NHCMTK	3e8	19.4793723998	6.51117526392	6.19109181462	90.0167807473	89.9961490727	96.6387898581	778.236933431
6:	1ps	NHCMTK	3e8	19.4785482338	6.51096906715	6.18945785965	90.0016575656	90.0089314856	96.6419809356	778.117152252
7:	1ps	NHCMTK	3e8	19.4789909385	6.51098358228	6.19048008711	90.0293533754	89.9988551249	96.6551657708	777.958394229
8:	1ps	NHCMTK	3e8	19.4846041287	6.50977737353	6.19209935612	90.0130267682	90.0009080496	96.6961939681	778.621528541
9:	1ps	NHCMTK	3e8	19.4805316074	6.51053504453	6.19009923894	90.0080197322	89.994557158	96.6603531717	778.269351556
10:	1ps	NHCMTK	3e8	19.4861275365	6.50988413613	6.18979058949	90.0041941217	89.9960597541	96.6904101591	778.459340982
GEM:	1ps	NHCMTK	3e8	19.4819845191	6.51045231107	6.18997587587	90.0074621405	89.9967810841	96.6691153894	778.222131447

1:	1ps	NHCMTK	1e9	19.4363234787	6.48406895225	5.85798591958	90.0239120416	90.0027572184	97.3603671629	730.299499747
2:	1ps	NHCMTK	1e9	19.4338936295	6.48472246484	5.86063173925	90.0468229939	90.012838058	97.3019658824	730.440876264
3:	1ps	NHCMTK	1e9	19.4354079676	6.48389475301	5.85884379061	89.9952453454	89.9992295123	97.2480547421	730.420274557
4:	1ps	NHCMTK	1e9	19.4335724755	6.48400571384	5.85897762198	89.9910097201	89.9948904728	97.3119812483	730.332459089
5:	1ps	NHCMTK	1e9	19.4324878656	6.48385182235	5.85941318358	89.988836969	90.0002311159	97.3086636069	730.520580276
6:	1ps	NHCMTK	1e9	19.433131944	6.48428989154	5.86033388583	90.0249914159	90.009346661	97.316150715	730.362999649
7:	1ps	NHCMTK	1e9	19.4322771215	6.48447368697	5.85946972807	89.9893310751	89.9954589854	97.3135233954	730.317818981
8:	1ps	NHCMTK	1e9	19.4347429664	6.48412312375	5.86019335498	89.9895240023	90.0027383405	97.3273732149	730.465007867
9:	1ps	NHCMTK	1e9	19.4368342291	6.484434155	5.8598982835	89.9915039531	90.0010964618	97.3050919456	730.416444652
10:	1ps	NHCMTK	1e9	19.4295189906	6.48593441175	5.86289358609	90.0162620439	89.9958295323	97.2262404599	730.629092871
GEM:	1ps	NHCMTK	1e9	19.4338190668	6.48437989753	5.85986410935	90.005743956	90.0014416358	97.3019412373	730.420505395

