725.000000006	1101.66735022	-24269.309122	-23986.8666891
724.999999996	1095.85364573	-24269.2668326	-23986.9018684
729.999999989	994.199484856	-24271.5939578	-23988.962415
730.000000006	992.714099389	-24271.6721421	-23989.1901498
735.000000006	893.348433667	-24273.9231067	-23991.4677544
735.000000037	895.917500261	-24273.8969844	-23991.3302706
740.000000014	801.296509775	-24275.7579052	-23993.2016022
739.999999998	800.71103738	-24276.0578164	-23993.6746543
744.999999951	710.217787583	-24277.6086055	-23995.173494
744.999999966	713.002389674	-24277.7483152	-23995.431553
750.000000001	630.680707711	-24279.0541668	-23996.5487397
750.000000035	629.211035731	-24279.0951752	-23996.6503086
755.000000059	555.967901503	-24280.3927308	-23997.8975356
755.000000027	562.211207603	-24280.1405055	-23997.6216601
760.000000044	489.62093659	-24281.4782893	-23999.2242158
760.000000022	486.10133654	-24281.2813573	-23998.6644612
765.000000075	424.653009362	-24282.4086998	-24000.0294704
765.000000032	428.529640602	-24282.2948966	-23999.8883632
770.000000036	366.104785287	-24282.8789481	-24000.2974676
769.999999912	368.867746226	-24282.9588993	-24000.5477389
775.000000034	314.058687976	-24283.5841669	-24001.1245345
775.000000011	315.46396358	-24283.4382643	-24000.9471172
780.00000002	264.741850361	-24284.0501018	-24001.6045102
780.000000053	267.109101157	-24284.0269561	-24001.6423702
784.999999944	222.456087766	-24284.0971901	-24001.5489563
785.000000022	221.381172222	-24284.1861766	-24001.6285116
789.999999999	182.003904506	-24284.3918183	-24001.8294967
790.00000002	182.433408332	-24284.2754899	-24001.7720149
795.000000048	143.713754888	-24284.4999108	-24001.9391071
795.000000021	140.316510696	-24284.2756305	-24001.906957
800.000000031	109.459746824	-24284.6816388	-24002.2445162
800.000000009	111.315967231	-24284.5115831	-24002.0695007
805.000000067	77.1785480395	-24284.2566423	-24001.7033984
804.999999976	75.4944850806	-24284.2384458	-24001.6581594
810.000000054	47.0449663713	-24284.124742	-24001.5458571
809.999999994	47.5829473899	-24284.0963864	-24001.673125
815.000000082	21.2286440115	-24283.9345879	-24001.3399926
815.000000015	21.2753185719	-24283.7525816	-24001.1861382
820.000000039	1.29306760756	-24283.5500652	-24001.0254174
820.000000004	4.3656268665	-24283.4917605	-24000.917499
825.000000037	-21.6737028841	-24283.1487301	-24000.5864167
824.999999998	-20.4346641961	-24283.2023214	-24000.6291335
830.000000004	-42.4307150411	-24282.8419829	-24000.4329766
830.000000065	-41.6897513194	-24282.7690156	-24000.4787023
834.999999995	-58.6563096506	-24282.1261306	-23999.4760082
835.00000002	-57.5613871375	-24282.2921639	-23999.8965393
839.999999985	-72.4148524268	-24281.8109238	-23999.3003517
840.000000039	-75.146222822	-24281.9010209	-23999.4571242
845.000000087	-87.6770092758	-24281.0844976	-23998.5190751
844.99999998	-87.5227302854	-24281.1418431	-23998.7598871
850.000000088	-101.546737373	-24280.5350747	-23997.9527703
849.999999971	-101.752055053	-24280.6075115	-23998.3089445
855.000000014	-112.376528568	-24279.8947992	-23997.5426081
855.000000009	-113.704173802	-24280.0020777	-23997.458558
860.0	-123.206456029	-24279.321021	-23996.7777173
860.000000041	-121.814158562	-24279.3182028	-23996.7849083
865.000000021	-131.884774164	-24278.52968	-23996.0139804
865.000000027	-131.210027879	-24278.6974274	-23996.347661
870.000000014	-138.513365889	-24278.0672318	-23995.7199597
870.000000059	-141.076082355	-24277.9869149	-23995.5863375
875.000000001	-150.78656849	-24277.0632658	-23994.4563443
874.999999961	-149.858643457	-24277.3235567	-23994.8507335
880.000000024	-153.651912274	-24276.5749446	-23994.1250119
879.999999997	-155.315329705	-24276.3373956	-23993.8277904
885.000000047	-159.802845309	-24275.6980063	-23993.1327653
885.000000018	-159.960270976	-24275.6286014	-23993.0358737
890.000000026	-163.623537688	-24275.0949443	-23992.5778979
889.999999984	-167.077641027	-24275.0851248	-23992.6794758
894.99999998	-168.023511248	-24274.2928267	-23991.7439575
894.999999945	-167.123819693	-24274.1821654	-23991.7015183
900.000000038	-175.374449622	-24273.4294902	-23990.8323203
899.999999977	-169.32082173	-24273.536867	-23991.0846381
905.000000019	-176.381854424	-24272.7980298	-23990.2556368
904.99999996	-177.240318176	-24272.7431833	-23990.3761691
910.000000043	-178.176655584	-24271.928559	-23989.3915234
910.000000075	-176.560375666	-24271.928143	-23989.4146966
915.000000018	-179.775723385	-24271.2966966	-23988.8737054
915.000000064	-180.026202082	-24271.1882631	-23988.6135673
919.999999947	-177.175815945	-24270.428451	-23987.9774934
920.000000035	-180.142442148	-24270.2997834	-23987.7291035
924.999999997	-180.646552635	-24269.7815339	-23987.3102797
924.999999993	-184.633133507	-24269.5507056	-23986.9190716
929.999999971	-180.710744424	-24268.9311753	-23986.3541936
930.000000072	-182.912091721	-24268.9523439	-23986.5278536
934.999999974	-182.35105355	-24268.0907037	-23985.6565465
935.000000009	-182.333299427	-24267.8676294	-23985.1982847
940.000000028	-181.802993884	-24267.3238732	-23984.7619564
940.000000009	-182.133027352	-24267.2323471	-23984.5923359
944.999999981	-184.834252492	-24266.4865735	-23983.8940573
945.000000023	-183.139777603	-24266.6268795	-23984.1262407
950.000000076	-180.314869748	-24265.7291657	-23983.088506
949.999999916	-180.671055978	-24265.9780065	-23983.586507
955.000000025	-181.033546244	-24264.9614172	-23982.3843635
954.999999989	-178.797160285	-24265.0425345	-23982.4763173
959.999999945	-180.579916246	-24264.1814821	-23981.6446217
960.000000044	-178.739330342	-24264.3010078	-23981.7719243
964.999999931	-177.091670971	-24263.4833602	-23980.874835
965.000000083	-176.840697494	-24263.6155813	-23980.9551001
970.000000036	-178.211925862	-24263.0075403	-23980.5620438
969.999999998	-175.814174569	-24263.0018335	-23980.5192362
974.999999985	-174.341323596	-24262.0680515	-23979.5745951
975.000000034	-175.316620119	-24262.264326	-23979.8459013
980.00000002	-171.682599173	-24261.5159618	-23978.9451958
979.999999986	-174.602772914	-24261.4957743	-23979.1595422
985.0	-171.59222534	-24260.8847847	-23978.5380266
985.000000022	-171.124013312	-24260.7940203	-23978.3539219
990.000000036	-168.708467552	-24260.2538169	-23977.7591072
990.000000004	-166.851925923	-24260.1394745	-23977.5578479
994.999999991	-165.77227082	-24259.4546162	-23976.9324233
995.000000064	-165.755139085	-24259.5418151	-23977.0679034
999.999999973	-163.376904994	-24258.7454307	-23976.1679105
1000.00000005	-164.293033835	-24258.5720523	-23975.8386109
1004.99999999	-161.828203994	-24258.0957016	-23975.6756655
1004.99999997	-164.260179812	-24258.2207608	-23975.8257954
1010.00000002	-160.770783885	-24257.2847201	-23974.6212915
1010.00000004	-156.47304042	-24257.4718915	-23974.8497287
1014.99999994	-155.971351406	-24256.7582538	-23974.1733801
1015.0	-155.922653344	-24256.7674992	-23974.1380821
1019.99999999	-152.755278238	-24256.0887707	-23973.3742136
1020.00000004	-153.246613436	-24256.2722282	-23973.7607861
1025.00000004	-147.521883107	-24255.8865397	-23973.4910795
1025.00000003	-148.190985479	-24255.8845619	-23973.4748539
1029.99999997	-146.586779854	-24255.0868601	-23972.646182
1029.99999995	-147.404284263	-24255.1900925	-23972.8100079
1034.99999998	-145.722688001	-24254.4880582	-23971.8855097
1034.99999999	-143.121372229	-24254.5579906	-23972.2200916
1040.0	-138.704405801	-24253.9974627	-23971.4804815
1040.00000003	-140.704013055	-24253.9518137	-23971.510154
1044.99999995	-137.410385351	-24253.4977448	-23970.9801854
1045.00000002	-138.553630025	-24253.4296549	-23970.9345854
1049.99999996	-131.877117735	-24252.7851623	-23970.3669149
1050.00000007	-132.30471248	-24252.6734796	-23970.0229423
1055.00000007	-132.550015754	-24252.3539336	-23969.8779954
1055.00000002	-133.46646368	-24252.1518965	-23969.5313765
1060.00000004	-127.428419736	-24251.7578003	-23969.3795382
1060.00000007	-126.970811307	-24251.7193601	-23969.2231126
1064.99999998	-123.977153369	-24251.2294037	-23968.6157358
1065.00000004	-122.707890409	-24251.4164119	-23969.0861926
1070.00000001	-121.216874006	-24250.9275932	-23968.4969246
1069.99999996	-119.366294652	-24250.6951179	-23968.1400887
1075.00000004	-117.321764007	-24250.3743731	-23967.8374729
1075.00000002	-119.665953782	-24250.2838066	-23967.6398044
1080.00000009	-112.344085367	-24249.795429	-23967.1337834
1080.00000003	-111.871514053	-24250.0277541	-23967.5307916
1085.00000003	-108.469464383	-24249.5297973	-23967.233329
1085.00000005	-107.732454279	-24249.5492045	-23967.2072172
1090.00000001	-107.238435916	-24248.9493537	-23966.4019489
1090.00000002	-105.308070839	-24248.9937166	-23966.4948538
1095.0	-103.315393807	-24248.635852	-23966.0280489
1095.00000004	-103.367529409	-24248.5466126	-23966.0261193
1100.00000004	-100.228810116	-24248.2194257	-23965.7454751
1099.99999997	-99.7112570997	-24248.1761718	-23965.6407925
1105.00000008	-95.588938735	-24247.8606687	-23965.5050928
1105.0	-96.9559283629	-24247.9109798	-23965.5170591
1110.00000001	-90.9992533253	-24247.2586019	-23964.624243
1109.99999997	-93.6278145133	-24247.3278063	-23964.7895557
1115.00000005	-88.7357853808	-24246.7465466	-23964.0217599
1114.99999996	-88.0832579507	-24247.0448095	-23964.4960154
1120.00000003	-86.1315451087	-24246.7947571	-23964.3435325
1120.00000002	-84.5918268058	-24246.8125181	-23964.4488854
1125.00000005	-80.5816902556	-24246.4124989	-23963.9796146
1125.00000003	-78.9170767909	-24246.7062713	-23964.4282901
1129.99999998	-77.9043820584	-24245.8752538	-23963.2408022
1129.99999996	-77.6521935565	-24246.279564	-23963.9368611
1135.00000006	-72.4247930602	-24245.5742159	-23962.9840206
1135.00000008	-73.8788694584	-24245.7889954	-23963.2936195
1139.99999995	-69.1737392335	-24245.3545175	-23962.8405462
1139.99999992	-70.0586921382	-24245.41692	-23962.8264956
1144.99999995	-65.7922412035	-24245.3302462	-23962.9513195
1144.99999994	-64.9610209737	-24245.1444974	-23962.6316138
1150.00000005	-62.9136174802	-24244.9367218	-23962.4508416
1150.00000005	-63.0602808698	-24244.9795497	-23962.4888581
1155.00000012	-60.322609357	-24244.7172776	-23962.2142539
1154.99999998	-59.5940667674	-24244.6822272	-23962.0787842
1160.00000003	-55.8586405107	-24244.3457241	-23961.7829301
1160.0	-57.8100601902	-24244.2908364	-23961.7411219
1165.00000002	-54.3290623445	-24244.1041133	-23961.4453069
1164.99999998	-53.4589044071	-24244.1303799	-23961.5385921
1170.0	-50.6589801241	-24243.9189464	-23961.4707826
1170.0	-50.2154890645	-24244.0377834	-23961.599297
1174.99999997	-47.6263714422	-24243.6162048	-23961.0484882
1174.99999999	-48.0193403572	-24243.7520437	-23961.1153862
1179.99999998	-46.1520295028	-24243.655939	-23961.2172453
1180.00000001	-45.5322622183	-24243.7019396	-23961.3427338
1185.00000001	-42.1420342714	-24243.4062596	-23961.0028687
1185.00000015	-43.5914932745	-24243.272862	-23960.5360459
1189.9999999	-40.4791363506	-24243.3962391	-23960.9955499
1189.99999998	-40.7635819043	-24243.2786172	-23960.8547833
1194.99999998	-38.528692137	-24242.9243002	-23960.2904351
1194.99999995	-38.9036609789	-24243.0995024	-23960.4984387
1199.99999994	-36.6606072601	-24242.6507716	-23960.0248321
1199.99999997	-37.1053220617	-24242.9285868	-23960.4061461
1205.00000005	-33.69205414	-24242.5824798	-23959.8724955
1205.0	-33.425530553	-24242.7758604	-23960.4082137
1209.99999996	-32.6240849534	-24242.6900174	-23960.1258015
1210.00000006	-31.6679238332	-24242.4289487	-23959.8409603
1214.99999999	-30.4689272831	-24242.4519702	-23959.9283942
1215.00000004	-30.3854512622	-24242.5839142	-23960.0906049
1220.0000001	-28.854376903	-24242.2515848	-23959.6447044
1219.99999999	-29.7884218745	-24242.3944359	-23959.8354328
1225.00000015	-25.8960340256	-24242.3070655	-23959.9714557
1225.00000009	-26.7863785192	-24242.1442544	-23959.5752113
1230.00000002	-25.0903594742	-24242.044577	-23959.4330512
1230.00000008	-25.2832174001	-24242.0130786	-23959.3408372
1235.00000003	-22.5734094386	-24241.897052	-23959.2713109
1235.00000012	-23.1228619641	-24242.0733498	-23959.5931982
1240.00000005	-20.5532402337	-24241.7830952	-23959.2148298
1239.99999995	-20.7803706846	-24241.8259113	-23959.37374
1244.99999991	-17.0933753814	-24241.6227527	-23959.0549146
1245.0	-17.8482699214	-24241.678323	-23959.1431678
1250.00000002	-14.6893921121	-24241.7082134	-23959.3189181
1250.00000011	-15.622409248	-24241.5583997	-23958.9022418
1255.00000004	-12.9948583574	-24241.7880368	-23959.3930577
1255.00000005	-11.8747805815	-24241.491533	-23958.9525624
1260.00000006	-9.69923764959	-24241.7006889	-23959.2107156
1260.00000006	-9.77043537338	-24241.5344471	-23959.0235526
1265.00000003	-5.79447428924	-24241.6062952	-23959.1977657
1264.99999998	-6.62106922371	-24241.4914247	-23959.0077665
1270.00000004	-4.22241508385	-24241.3733965	-23958.7026708
1269.99999991	-4.17820930109	-24241.4796909	-23958.8800391
1275.00000005	-1.94167992685	-24241.3091149	-23958.6766584
1274.99999998	-1.59899531363	-24241.3053098	-23958.8229794
1280.00000007	0.889174814838	-24241.4321721	-23958.8397613
1280.00000006	0.933039423248	-24241.2856186	-23958.7173457
1285.00000001	2.84828261039	-24241.3723778	-23958.872182
1284.99999995	5.31746577673	-24241.5143175	-23959.0855007
1290.00000004	7.01552899719	-24241.389249	-23958.9336669
1289.99999998	6.8631792834	-24241.3438976	-23958.7919616
1294.99999998	10.7482067253	-24241.4000596	-23958.9050735
1295.00000007	9.01616728866	-24241.5293116	-23959.1177563
1300.00000003	12.3958025222	-24241.2719981	-23958.6881203
1299.99999998	10.8382238676	-24241.4108555	-23958.9349667
1305.00000013	14.4850902517	-24241.4156405	-23958.963808
1305.00000003	15.7064686511	-24241.4186903	-23958.9426575
1310.00000002	18.0850707858	-24241.537185	-23959.2042402
1310.00000004	17.8877716659	-24241.3724509	-23958.8966039
1315.00000005	20.122110089	-24241.4728459	-23959.0527911
1315.00000004	20.6566788342	-24241.4125505	-23958.9132881
1320.00000001	21.8682122361	-24241.4079264	-23958.7046594
1319.99999999	21.7446884153	-24241.5384584	-23959.0895421
1325.00000003	23.1358941973	-24241.8892371	-23959.7049057
1325.00000005	23.9390163589	-24241.6858109	-23959.3325237
1330.0000001	24.1584603467	-24241.3174031	-23958.6885699
1330.0	26.0547802605	-24241.420393	-23958.8362299
1334.99999999	27.073821258	-24241.5318191	-23959.0772259
1335.0000001	27.4149378017	-24241.7877977	-23959.2403419
1339.99999995	27.843112686	-24241.685307	-23959.1763554
1339.99999997	28.9544817302	-24241.6078302	-23959.084235
1345.00000007	29.9633652303	-24241.5166202	-23958.8792675
1344.99999997	29.0223936654	-24241.9995965	-23959.4775906
1350.00000007	29.7977570599	-24241.7536228	-23959.1791479
1350.00000003	31.3973572246	-24241.6393551	-23959.0149723
1355.00000004	30.7365682955	-24241.6436833	-23959.0649901
1354.99999998	29.9612305609	-24241.9784036	-23959.5303451
1360.00000001	29.7601616186	-24241.971674	-23959.5631826
1360.00000003	30.6798572398	-24241.9118606	-23959.2990556
1365.00000009	29.2819520399	-24242.0359738	-23959.546743
1364.99999996	30.5340955453	-24241.9332845	-23959.3566167
1370.00000002	27.4554974547	-24242.2858839	-23959.8593632
1369.99999998	28.2509579385	-24242.1998178	-23959.7866764
1375.00000008	28.0710960633	-24242.2072715	-23959.8604078
1375.00000005	28.832781286	-24242.101642	-23959.6257349
1380.00000003	24.93660326	-24242.2210144	-23959.5290548
1380.00000005	25.5098478729	-24242.2978843	-23959.7274477
1385.00000015	25.0278627644	-24242.3960852	-23959.838519
1384.99999998	26.9381167024	-24242.1705073	-23959.5842341
1390.00000005	25.3356774579	-24242.1054971	-23959.4942371
1390.00000006	24.2821627945	-24241.9302921	-23959.3159204
1395.00000004	23.9175230464	-24242.4582849	-23959.9619049
1395.00000012	23.0616644417	-24242.497623	-23959.9876714
1400.00000006	21.695810376	-24242.6077845	-23960.103315
1400.00000001	20.474264902	-24242.5686313	-23959.9939522
1404.99999997	21.3326336456	-24242.4474656	-23959.8782929
1405.00000001	20.875486781	-24242.6776872	-23960.1848857
1410.00000004	20.6438229026	-24242.8179567	-23960.4346785
1410.00000003	22.1018829525	-24242.6131783	-23960.1318837
1415.00000005	18.8227466777	-24242.697145	-23960.1990321
1415.00000006	19.130610231	-24242.6910776	-23960.3280111
1419.99999998	16.1319437138	-24242.9298919	-23960.3418217
1419.99999998	20.0255535729	-24242.732346	-23960.3273518
1425.00000006	16.0017121986	-24242.429108	-23959.8023951
1424.99999994	16.8760161315	-24242.6471859	-23960.0576068
1430.0	14.0338185002	-24243.0096254	-23960.6673086
1430.00000001	16.1945755521	-24242.8124779	-23960.2926863
1435.0	13.0260052977	-24242.8852924	-23960.3635874
1435.00000002	10.3560595801	-24242.8782059	-23960.3435022
1439.99999998	7.21738772749	-24242.839539	-23960.2927696
1440.00000006	7.41865031539	-24242.9294346	-23960.3431677
1445.00000005	4.61055013207	-24243.0634734	-23960.6526897
1445.00000008	3.87412943156	-24242.9452084	-23960.2710682
1449.99999981	0.554154836619	-24242.9333996	-23960.4821204
1450.00000007	0.946718419741	-24242.9496293	-23960.4917289
1455.0000001	-6.91589220093	-24242.9545262	-23960.448308
1455.00000006	-6.77493283293	-24242.9018913	-23960.3319973
1459.99999995	-13.5387589994	-24242.7515022	-23960.1880495
1460.00000006	-11.4563772755	-24242.9568263	-23960.5030456
1464.99999992	-23.1711654349	-24243.0139394	-23960.5375113
1465.00000007	-22.0959777733	-24243.0091495	-23960.5811585
1470.00000006	-30.1891416891	-24242.9793648	-23960.5295916
1470.00000004	-32.9663306358	-24243.0589942	-23960.6233398
1474.99999999	-46.9267754613	-24242.8754186	-23960.2792846
1475.00000006	-44.0651027737	-24242.9091452	-23960.4952857
1480.00000007	-55.9165261268	-24242.894369	-23960.4006675
1480.00000002	-55.9444970513	-24242.830036	-23960.3187268
1484.99999995	-74.0448484993	-24242.8121819	-23960.2996445
1485.00000004	-70.0714512255	-24242.7203979	-23960.2550041
1489.99999984	-92.7809094119	-24242.7264783	-23960.2819281
1490.00000002	-90.2561484686	-24242.6085658	-23960.1073218
1495.00000005	-110.895244818	-24242.5153139	-23960.0647946
1495.00000008	-110.688054452	-24242.3877872	-23959.7627499
1500.00000003	-133.90569003	-24242.3778538	-23959.8647731
1500.00000002	-137.080610783	-24242.4593469	-23960.017064
1505.00000008	-164.076954372	-24242.0951345	-23959.5086116
1504.99999996	-160.88802344	-24242.0650386	-23959.4763964
1509.99999992	-191.817044584	-24241.791926	-23959.1899109
1510.00000007	-199.68886871	-24242.0529444	-23959.573561
1515.00000001	-232.170403052	-24241.8997893	-23959.5085026
1515.00000006	-228.177780126	-24241.5264608	-23958.890206
1519.99999988	-265.769268009	-24241.2388542	-23958.7756612
1520.00000002	-263.157498961	-24241.2087626	-23958.7009309
1524.99999983	-303.138874085	-24240.7569404	-23958.0905643
1524.99999999	-320.980473476	-24241.2226476	-23958.7447198
1529.99999996	-353.928225405	-24240.3834205	-23957.8512155
1530.00000003	-345.720836082	-24240.3019726	-23957.7719558
1535.00000007	-396.613457309	-24239.7409704	-23957.2702517
1534.99999995	-402.221894446	-24239.8338314	-23957.3196522
